join_date,last_purchase_date,age,gender,location,number_of_site_visits,number_of_emails_opened,number_of_clicks,transaction_id,transaction_amount,campaign_id,AvgOrderVal,customer_lifespan_days,Customerlifetime_Years,recency,frequency,monetary,r_rank,f_rank,m_rank,rfm_score,rfm_segment
2020-12-28,2021-12-15,67,0,East Adam,130,19,2,8,7112,3.0,889,352,1,971,8,7112.27,1,2,3,123,Others
2020-04-10,2021-02-07,25,0,West David,54,35,9,4,1867,,467,303,1,1301,4,1867.06,1,1,1,111,At Risk
2020-03-16,2024-05-22,56,1,Port Phillipville,273,200,14,10,8696,,870,1528,5,166,10,8695.81,4,2,3,423,Others
2024-02-23,2024-03-17,24,0,Greenland,1,3,1,24,18785,1.0,783,23,1,107,24,18784.55,5,5,5,555,Best Customers
2022-11-19,2023-02-14,52,0,Williamside,11,10,1,25,19879,1.0,795,87,1,504,25,19879.39,2,5,5,255,Frequent Customers
2020-12-15,2021-06-11,25,0,Kevinview,27,9,13,10,6917,1.0,692,178,1,1122,10,6916.77,1,2,3,123,Others
2021-04-10,2024-01-19,47,0,Smithhaven,114,13,56,8,5088,2.0,636,1014,3,182,8,5088.24,4,2,2,422,Others
2022-09-18,2023-01-06,38,0,South John,26,7,4,9,3663,1.0,407,110,1,551,9,3663.49,2,2,2,222,Others
2020-11-05,2024-01-19,43,1,Lake Cheryl,174,161,12,3,1766,2.0,588,1170,4,1082,3,1765.5,1,1,1,111,At Risk
2021-06-10,2023-01-17,19,1,Port David,195,9,50,1,357,3.0,357,586,2,880,1,356.72,1,1,1,111,At Risk
2022-04-02,2022-08-26,25,0,Johnsonstad,40,3,4,5,1900,2.0,380,146,1,708,5,1900.02,2,1,1,211,Others
2023-02-23,2024-04-04,36,1,East Lisatown,107,75,14,4,3060,1.0,765,406,2,129,4,3060.24,5,1,1,511,Loyal Customers
2024-05-19,2024-05-30,22,1,South Charlesbury,3,1,1,17,13553,,797,11,1,33,17,13552.96,5,4,5,545,Loyal Customers
2022-12-14,2023-02-05,39,1,East Ryan,2,5,4,24,16735,,697,53,1,513,24,16735.22,2,5,5,255,Frequent Customers
2020-05-17,2021-01-07,69,1,Lake Christopher,52,31,12,12,6378,1.0,531,235,1,1289,12,6377.83,1,3,3,133,Others
2023-09-20,2024-01-04,26,0,Carolynborough,3,20,1,8,2378,,297,106,1,180,8,2378.43,4,2,1,421,Others
2021-04-19,2023-11-17,63,0,East Victoriaberg,275,58,75,2,1209,3.0,605,942,3,531,2,1209.4499999999998,2,1,1,211,Others
2023-12-06,2023-12-18,23,1,Scottmouth,2,1,1,20,13249,2.0,662,12,1,197,20,13249.31,4,4,5,445,Big Spenders
2022-07-16,2022-10-29,36,0,Randymouth,40,7,2,15,7781,1.0,519,105,1,626,15,7780.99,2,3,3,233,Others
2021-06-30,2023-04-29,34,1,South Harold,241,132,3,25,11699,2.0,468,668,2,476,25,11698.89,3,5,4,354,Frequent Customers
2023-03-01,2023-09-13,69,0,North Janice,57,36,11,15,10298,,687,196,1,294,15,10298.2,4,3,4,434,Others
2024-03-25,2024-05-15,58,0,Lake Tammy,23,7,1,7,3789,1.0,541,51,1,48,7,3788.68,5,2,2,522,Loyal Customers
2021-06-11,2022-03-02,20,1,Port Marcus,85,42,20,20,11047,2.0,552,264,1,855,20,11047.369999999999,1,4,4,144,Others
2022-10-16,2023-09-05,65,0,Bridgetland,118,44,23,5,2171,,434,324,1,453,5,2171.1600000000003,3,1,1,311,Others
2022-02-24,2022-02-28,25,1,Taylormouth,1,1,1,16,10098,,631,4,1,855,16,10097.75,1,4,4,144,Others
2021-06-16,2022-08-17,25,1,North Sheriville,166,40,2,13,5863,1.0,451,427,2,686,13,5863.43,2,3,2,232,Others
2021-02-05,2022-01-28,18,1,Matthewberg,13,30,13,8,4647,1.0,581,357,1,896,8,4646.94,1,2,2,122,Others
2024-01-31,2024-05-20,65,0,East Randy,2,9,2,5,2020,,404,110,1,99,5,2020.04,5,1,1,511,Loyal Customers
2022-09-28,2023-02-26,32,0,East Williamhaven,42,13,9,17,11427,1.0,672,151,1,503,17,11426.6,2,4,4,244,Others
2020-12-26,2021-06-12,23,1,Ibarrashire,73,5,13,13,5185,2.0,399,168,1,1121,13,5184.68,1,3,2,132,Others
2023-11-04,2024-01-31,27,1,Ericville,28,7,3,1,66,2.0,66,88,1,170,1,65.94,4,1,1,411,Others
2023-02-25,2023-03-27,63,0,South Danielle,8,5,2,11,6385,2.0,580,30,1,469,11,6384.66,3,3,3,333,Others
2024-04-27,2024-05-16,47,0,New John,7,2,1,10,4128,1.0,413,19,1,48,10,4127.72,5,2,2,522,Loyal Customers
2022-12-15,2023-05-10,27,1,Abigailborough,2,7,7,1,811,1.0,811,146,1,500,1,811.03,3,1,1,311,Others
2023-06-13,2024-02-03,29,0,West Angela,81,2,10,10,5803,,580,235,1,164,10,5803.45,4,2,2,422,Others
2023-02-10,2024-05-24,25,0,Whiteport,182,52,5,22,18220,4.0,828,469,2,40,22,18220.39,5,5,5,555,Best Customers
2023-12-19,2024-01-13,25,0,Nicholeville,4,3,1,17,9676,1.0,569,25,1,176,17,9676.0,4,4,4,444,Others
2023-04-23,2023-07-05,52,0,West Glenn,16,8,4,15,9312,4.0,621,73,1,373,15,9312.0,3,3,4,334,Others
2022-01-24,2022-01-27,23,1,Tammyview,1,1,1,6,2111,1.0,352,3,1,888,6,2111.04,1,1,1,111,At Risk
2024-04-28,2024-05-09,59,0,Tylerport,4,1,1,23,12499,1.0,543,11,1,54,23,12498.54,5,5,5,555,Best Customers
2023-12-23,2024-03-11,69,0,West Taylorhaven,25,11,6,23,15122,1.0,657,79,1,113,23,15122.1,5,5,5,555,Best Customers
2022-11-11,2024-04-27,54,0,South James,161,12,11,11,6018,1.0,547,533,2,97,11,6018.03,5,3,3,533,Loyal Customers
2024-03-13,2024-04-08,23,0,West Ryanberg,7,1,1,21,10268,1.0,489,26,1,87,21,10268.34,5,5,4,554,Loyal Customers
2020-11-24,2024-04-06,20,0,North Katherineberg,206,61,95,3,2248,,749,1229,4,179,3,2247.75,4,1,1,411,Others
2022-08-30,2022-09-03,67,0,East Robertoview,1,1,1,13,8600,1.0,662,4,1,668,13,8599.74,2,3,3,233,Others
2020-07-09,2022-01-23,37,0,Brianhaven,33,111,29,20,10745,,537,563,2,903,20,10745.28,1,4,4,144,Others
2022-09-03,2023-04-07,60,0,Emilyton,42,13,12,21,14323,,682,216,1,452,21,14323.29,3,5,5,355,Frequent Customers
2021-05-27,2021-09-09,41,1,Lake Williamfurt,13,3,3,19,12911,1.0,680,105,1,1032,19,12911.0,1,4,5,145,Big Spenders
2020-10-04,2022-09-05,55,1,Jonathanfurt,104,54,15,10,5722,,572,701,2,674,10,5721.74,2,2,2,222,Others
2023-01-15,2023-10-07,25,1,Brownbury,45,34,21,11,4404,3.0,400,265,1,304,11,4404.34,3,3,2,332,Others
2023-11-16,2024-03-06,40,1,Reedton,26,4,7,1,324,2.0,324,111,1,177,1,323.6,4,1,1,411,Others
2020-01-19,2020-02-28,32,1,Johnsonmouth,12,5,3,18,11321,1.0,629,40,1,1586,18,11321.14,1,4,4,144,Others
2021-09-02,2022-03-29,49,1,Haynesberg,87,13,9,2,336,,168,208,1,949,2,336.01,1,1,1,111,At Risk
2021-10-25,2024-01-09,32,0,North Aaron,255,29,30,9,3740,2.0,416,806,3,474,9,3740.3399999999997,3,2,2,322,Others
2020-06-16,2023-11-16,21,0,Gonzalezhaven,611,120,29,3,1548,1.0,516,1248,4,284,3,1547.51,4,1,1,411,Others
2020-09-05,2023-05-11,39,0,New Randy,308,121,25,5,3493,2.0,699,978,3,635,5,3493.3900000000003,2,1,2,212,Others
2022-09-24,2023-05-07,66,1,Tracifurt,94,18,1,21,10226,1.0,487,225,1,425,21,10226.07,3,5,4,354,Frequent Customers
2020-05-15,2024-04-09,58,0,Lake Melanie,486,278,121,20,10424,1.0,521,1425,4,225,20,10423.9,4,4,4,444,Others
2020-06-29,2023-05-25,69,1,South Emily,511,142,59,3,2778,2.0,926,1060,3,840,3,2778.37,1,1,1,111,At Risk
2023-07-29,2023-12-06,24,0,New Timothyberg,11,9,11,22,11311,,514,130,1,222,22,11310.72,4,5,4,454,Frequent Customers
2023-01-29,2024-01-29,25,0,South George,82,21,19,5,2738,2.0,548,365,1,172,5,2738.04,4,1,1,411,Others
2021-11-05,2022-04-04,69,0,West Sharon,64,4,14,6,2906,2.0,484,150,1,827,6,2905.68,1,1,1,111,At Risk
2023-08-13,2023-10-13,35,1,Conwayville,5,1,4,5,4307,1.0,861,61,1,273,5,4306.77,4,1,2,412,Others
2021-08-05,2021-11-08,63,0,Andersonbury,35,9,1,23,13905,,605,95,1,973,23,13905.28,1,5,5,155,Frequent Customers
2023-04-19,2023-12-29,29,0,Markview,100,38,11,24,13205,1.0,550,254,1,192,24,13205.34,4,5,5,455,Frequent Customers
2023-12-23,2024-02-18,30,1,Hollyfort,3,10,2,25,19381,,775,57,1,138,25,19380.67,5,5,5,555,Best Customers
2023-06-25,2023-08-15,69,0,East Krystalton,23,5,3,15,8771,,585,51,1,327,15,8770.71,3,3,3,333,Others
2024-04-29,2024-05-26,64,0,Williamsmouth,5,4,1,22,12224,,556,27,1,37,22,12223.75,5,5,5,555,Best Customers
2020-04-20,2023-10-18,50,1,Colleenland,444,74,98,22,14627,,665,1276,4,300,22,14626.52,3,5,5,355,Frequent Customers
2021-09-18,2022-06-21,66,1,Lake Kelsey,76,13,1,15,8474,,565,276,1,774,15,8473.97,2,3,3,233,Others
2023-10-04,2024-02-10,38,0,Port Andrea,2,23,8,7,1974,1.0,282,129,1,159,7,1973.94,4,2,1,421,Others
2020-05-04,2021-07-16,39,1,West Kayla,162,40,21,22,11633,2.0,529,438,2,1086,22,11633.48,1,5,4,154,Frequent Customers
2021-07-29,2023-11-16,45,0,Quinnton,150,80,74,23,12817,1.0,557,840,3,278,23,12816.63,4,5,5,455,Frequent Customers
2023-05-06,2024-03-29,23,1,Brianport,71,27,2,18,11757,,653,328,1,104,18,11756.9,5,4,4,544,Loyal Customers
2021-10-21,2023-09-27,36,0,South Vincent,55,43,24,6,2902,4.0,484,706,2,289,6,2902.0699999999997,4,1,1,411,Others
2022-11-19,2024-01-07,53,1,Martinezberg,90,31,27,1,804,2.0,804,414,2,565,1,804.2,2,1,1,211,Others
2023-02-04,2024-02-21,18,1,West Angelica,163,29,13,7,1640,2.0,234,382,2,222,7,1639.57,4,2,1,421,Others
2020-06-07,2023-03-21,25,1,West Glenda,25,175,97,11,4834,2.0,439,1017,3,497,11,4833.5199999999995,3,3,2,332,Others
2023-05-04,2023-10-31,49,0,South Tomshire,12,31,4,11,8459,,769,180,1,265,11,8459.22,4,3,3,433,Others
2021-03-14,2023-02-25,22,1,Port Tyrone,103,133,19,23,11406,2.0,496,713,2,495,23,11406.19,3,5,4,354,Frequent Customers
2023-01-25,2023-11-30,46,0,Allisonland,129,47,18,8,5402,1.0,675,309,1,422,8,5402.0,3,2,2,322,Others
2022-01-08,2023-11-01,39,1,West Jeffreyborough,284,101,19,14,7379,2.0,527,662,2,359,14,7378.98,3,3,3,333,Others
2024-05-23,2024-05-28,29,0,Trevorbury,1,1,1,13,5939,1.0,457,5,1,35,13,5939.12,5,3,2,532,Loyal Customers
2021-03-23,2021-05-15,36,0,South Andreaside,16,4,3,7,6497,1.0,928,53,1,1147,7,6496.65,1,2,3,123,Others
2023-06-21,2023-09-01,25,0,Lancemouth,34,7,4,2,1124,1.0,562,72,1,324,2,1123.76,3,1,1,311,Others
2021-08-17,2023-02-23,25,1,North Kayla,267,90,33,9,6572,1.0,730,555,2,498,9,6572.49,3,2,3,323,Others
2020-02-16,2022-09-18,30,1,Parkerstad,417,180,42,8,3919,1.0,490,945,3,802,8,3919.45,1,2,2,122,Others
2024-02-13,2024-02-21,41,1,Christophertown,2,1,1,12,6586,1.0,549,8,1,132,12,6585.58,5,3,3,533,Loyal Customers
2022-02-23,2022-03-08,61,1,Richberg,1,1,1,4,2721,3.0,680,13,1,847,4,2721.48,1,1,1,111,At Risk
2023-04-30,2023-10-22,40,1,Parkside,47,32,15,22,12602,,573,175,1,274,22,12601.710000000001,4,5,5,455,Frequent Customers
2022-05-21,2023-05-11,28,1,Rhodesmouth,138,70,31,20,13668,2.0,683,355,1,439,20,13667.98,3,4,5,345,Big Spenders
2023-01-11,2023-07-29,49,0,Jameston,69,16,16,14,7550,2.0,539,199,1,341,14,7550.23,3,3,3,333,Others
2020-02-11,2021-02-26,48,1,New William,81,14,5,8,3741,2.0,468,381,2,1227,8,3741.31,1,2,2,122,Others
2021-06-07,2024-03-22,57,0,East Eric,424,83,61,1,146,3.0,146,1019,3,134,1,146.49,5,1,1,511,Loyal Customers
2023-03-25,2024-01-13,49,0,New Cynthia,95,48,17,1,455,,455,294,1,206,1,454.72,4,1,1,411,Others
2020-05-10,2022-12-23,49,0,Davisborough,276,105,39,17,9176,2.0,540,957,3,565,17,9175.75,2,4,4,244,Others
2022-02-18,2022-05-10,47,0,Port Lauraton,18,15,1,10,4685,1.0,468,81,1,791,10,4684.97,2,2,2,222,Others
2023-09-16,2023-11-05,37,0,South Mark,24,6,1,17,11300,3.0,665,50,1,252,17,11299.66,4,4,4,444,Others
2023-05-08,2023-06-29,25,1,Dennisborough,16,7,3,11,3294,1.0,299,52,1,369,11,3294.12,3,3,2,332,Others
2023-03-07,2024-01-16,29,0,East Sarah,81,60,6,10,7926,1.0,793,315,1,172,10,7926.2300000000005,4,2,3,423,Others
2023-12-24,2024-03-07,52,1,South Brandonside,3,5,3,2,444,2.0,222,74,1,173,2,444.49,4,1,1,411,Others
2023-01-24,2024-04-25,48,1,Port Jason,68,52,29,4,4193,1.0,1048,457,2,304,4,4192.94,3,1,2,312,Others
2021-01-08,2023-10-30,68,0,Taylorchester,61,71,47,8,4000,2.0,500,1025,3,262,8,3999.7700000000004,4,2,2,422,Others
2024-01-28,2024-02-04,43,1,East Williammouth,1,1,1,10,9535,1.0,954,7,1,151,10,9535.08,4,2,4,424,Others
2020-01-16,2021-10-17,63,1,Timothyville,219,3,7,9,7307,2.0,812,640,2,1050,9,7307.13,1,2,3,123,Others
2020-09-28,2022-02-14,31,0,Stephanieside,41,42,37,4,394,4.0,99,504,2,912,4,394.10999999999996,1,1,1,111,At Risk
2023-11-09,2024-05-17,25,1,Lake Heatherville,7,17,15,21,9680,3.0,461,190,1,63,21,9679.89,5,5,4,554,Loyal Customers
2022-06-05,2023-01-19,38,0,Michaelborough,36,24,12,4,1416,1.0,354,228,1,552,4,1416.08,2,1,1,211,Others
2021-09-22,2023-11-13,20,0,Jeffreyshire,340,127,4,11,7982,2.0,726,782,3,294,11,7982.29,4,3,3,433,Others
2021-07-24,2022-05-04,30,0,Danielland,49,13,8,11,7453,,678,284,1,837,11,7452.629999999999,1,3,3,133,Others
2020-04-29,2022-07-11,31,1,New Aaron,95,106,17,19,10585,,557,803,3,734,19,10584.57,2,4,4,244,Others
2023-05-23,2023-12-13,31,0,Patrickside,20,26,9,5,3802,1.0,760,204,1,235,5,3801.69,4,1,2,412,Others
2022-08-23,2024-04-09,25,0,Lake Sarahview,193,59,36,11,9380,,853,595,2,93,11,9379.83,5,3,4,534,Loyal Customers
2024-04-01,2024-05-24,34,0,Gregorychester,6,3,3,7,5338,1.0,763,53,1,46,7,5338.39,5,2,2,522,Loyal Customers
2023-08-19,2024-05-02,19,0,Autumnborough,89,45,23,20,11427,,571,257,1,62,20,11426.94,5,4,4,544,Loyal Customers
2023-01-17,2023-11-01,61,1,Port Juan,126,28,8,6,3174,1.0,529,288,1,320,6,3173.63,3,1,2,312,Others
2022-07-30,2024-04-13,44,1,East Christopherburgh,266,20,15,10,8270,,827,623,2,99,10,8269.9,5,2,3,523,Loyal Customers
2022-01-29,2022-10-28,25,0,Mariochester,115,17,15,16,10426,1.0,652,272,1,615,16,10426.119999999999,2,4,4,244,Others
2023-12-06,2024-04-30,36,0,Wesleyborough,71,26,4,10,7973,3.0,797,146,1,63,10,7973.41,5,2,3,523,Loyal Customers
2020-06-19,2023-10-30,37,1,Brendaburgh,59,244,91,6,4734,2.0,789,1228,4,344,6,4733.7,3,1,2,312,Others
2022-05-05,2022-11-06,37,0,Brownfort,39,9,15,7,4126,,589,185,1,613,7,4126.38,2,2,2,222,Others
2022-05-13,2023-12-30,69,1,North Lisa,250,118,2,16,8072,1.0,504,596,2,232,16,8071.78,4,4,3,443,Others
2020-12-31,2021-09-16,25,0,East Michellemouth,83,23,18,4,3326,3.0,831,259,1,1053,4,3325.63,1,1,2,112,Others
2022-08-11,2023-07-19,25,0,Jacksonview,141,29,10,18,14177,3.0,788,342,1,361,18,14176.539999999999,3,4,5,345,Big Spenders
2021-04-20,2021-06-06,27,1,South Ronald,19,4,1,12,8352,,696,47,1,1122,12,8352.17,1,3,3,133,Others
2020-07-03,2021-04-02,52,1,Lake Stephaniefurt,48,33,6,13,6309,2.0,485,273,1,1214,13,6308.58,1,3,3,133,Others
2020-07-17,2022-10-14,64,0,Lake Michele,314,92,8,2,1310,1.0,655,819,3,1042,2,1309.92,1,1,1,111,At Risk
2024-05-18,2024-05-25,39,1,Allenfort,1,1,1,25,16934,1.0,677,7,1,38,25,16934.030000000002,5,5,5,555,Best Customers
2023-08-12,2024-02-29,47,1,West Lisa,15,10,10,13,8460,2.0,651,201,1,146,13,8460.14,5,3,3,533,Loyal Customers
2020-07-29,2021-01-21,50,0,Rileyside,83,14,12,6,4683,2.0,780,176,1,1265,6,4682.849999999999,1,1,2,112,Others
2022-10-31,2024-02-13,60,1,South Christopher,109,81,18,20,13201,2.0,660,470,2,163,20,13201.41,4,4,5,445,Big Spenders
2022-03-12,2023-02-16,23,0,West Dustinville,23,53,1,20,16405,3.0,820,341,1,531,20,16404.61,2,4,5,245,Big Spenders
2020-05-27,2021-11-22,50,1,Barnettton,20,9,18,25,13356,,534,544,2,982,25,13356.05,1,5,5,155,Frequent Customers
2020-05-06,2023-06-27,68,1,Port Barbara,22,201,78,5,1994,1.0,399,1147,4,470,5,1993.65,3,1,1,311,Others
2020-06-10,2021-12-13,56,0,East Steven,182,82,2,21,9647,,459,551,2,1010,21,9646.82,1,5,4,154,Frequent Customers
2021-10-12,2022-08-14,38,0,New John,80,32,7,22,12413,1.0,564,306,1,695,22,12413.47,2,5,5,255,Frequent Customers
2020-08-27,2023-10-12,32,1,Lake Maryburgh,221,71,13,3,2233,2.0,744,1141,4,612,3,2233.05,2,1,1,211,Others
2021-11-27,2023-09-23,61,0,Rivasbury,241,73,47,21,15481,1.0,737,665,2,319,21,15481.02,3,5,5,355,Frequent Customers
2022-06-05,2024-01-26,22,0,Port Christopherbury,266,18,38,19,11532,2.0,607,600,2,186,19,11532.18,4,4,4,444,Others
2020-10-17,2023-06-07,28,0,Christopherfort,49,53,39,22,13815,2.0,628,963,3,432,22,13814.73,3,5,5,355,Frequent Customers
2023-06-08,2023-08-31,25,1,East Amandamouth,4,5,3,22,10924,,497,84,1,306,22,10924.36,3,5,4,354,Frequent Customers
2021-02-13,2021-11-26,56,1,East Louis,18,52,3,7,2365,,338,286,1,958,7,2364.85,1,2,1,121,Others
2022-07-19,2022-09-17,66,0,Quinnfort,9,6,5,23,15200,1.0,661,60,1,655,23,15200.37,2,5,5,255,Frequent Customers
2020-05-25,2022-08-27,25,0,Pamtown,274,1,18,9,5035,2.0,559,824,3,737,9,5035.34,2,2,2,222,Others
2022-05-28,2023-12-04,21,1,Courtneybury,32,67,4,9,7335,1.0,815,555,2,323,9,7334.88,3,2,3,323,Others
2022-02-16,2022-09-10,50,1,East Annetteland,37,34,15,4,2432,1.0,608,206,1,710,4,2432.45,2,1,1,211,Others
2020-11-27,2023-10-13,29,0,Lake Jefferychester,311,209,67,19,12477,1.0,657,1050,3,273,19,12477.07,4,4,5,445,Big Spenders
2024-04-06,2024-04-16,23,0,South Denise,3,1,1,11,6727,1.0,612,10,1,78,11,6727.31,5,3,3,533,Loyal Customers
2021-06-29,2022-10-24,68,0,North Donnatown,107,55,18,2,1749,3.0,874,482,2,791,2,1748.99,2,1,1,211,Others
2022-10-06,2022-11-24,48,0,South Patriciamouth,8,2,1,24,10688,1.0,445,49,1,588,24,10688.42,2,5,4,254,Frequent Customers
2024-05-29,2024-05-29,30,1,Martintown,1,1,1,11,7568,1.0,688,0,1,33,11,7567.83,5,3,3,533,Loyal Customers
2022-09-04,2023-03-20,29,1,East Marktown,55,26,17,15,8363,,558,197,1,478,15,8363.3,3,3,3,333,Others
2021-02-22,2023-06-03,55,1,Kaitlynview,207,18,2,17,13784,2.0,811,831,3,539,17,13784.24,2,4,5,245,Big Spenders
2023-07-11,2024-05-28,58,1,North Bryanland,116,18,14,13,6341,1.0,488,322,1,64,13,6341.07,5,3,3,533,Loyal Customers
2023-06-09,2024-01-02,52,0,South Michaelside,64,28,17,7,3407,1.0,487,207,1,190,7,3407.2200000000003,4,2,2,422,Others
2022-01-06,2023-08-13,36,0,Port Gregory,160,3,14,19,11609,1.0,611,584,2,347,19,11609.08,3,4,4,344,Others
2023-03-24,2023-10-07,19,0,Lake Brentmouth,71,23,12,9,5934,1.0,659,197,1,287,9,5934.5,4,2,2,422,Others
2022-02-20,2023-01-14,34,1,Martinville,147,14,11,12,10891,1.0,908,328,1,542,12,10890.88,2,3,4,234,Others
2021-12-21,2023-04-16,18,0,Port Laura,230,70,44,6,2961,2.0,493,481,2,498,6,2960.95,3,1,1,311,Others
2022-07-13,2023-05-10,69,1,Davistown,94,23,9,7,2362,2.0,337,301,1,422,7,2362.0,3,2,1,321,Others
2021-06-18,2024-04-13,53,1,Jonestown,512,132,52,12,6524,3.0,544,1030,3,244,12,6523.56,4,3,3,433,Others
2021-04-22,2023-07-08,62,0,Port Sarahtown,246,97,56,17,13876,,816,807,3,380,17,13876.17,3,4,5,345,Big Spenders
2021-01-26,2022-02-20,68,1,Blaketown,53,71,20,10,5004,2.0,500,390,2,896,10,5004.01,1,2,2,122,Others
2022-09-30,2024-02-14,28,0,Justinborough,28,52,4,23,19211,,835,502,2,163,23,19211.02,4,5,5,455,Frequent Customers
2021-05-20,2023-05-07,60,1,Moyerville,351,36,48,4,2544,1.0,636,717,2,553,4,2544.17,2,1,1,211,Others
2022-04-15,2022-10-23,21,1,Jayfort,45,29,5,18,7925,1.0,440,191,1,619,18,7924.72,2,4,3,243,Others
2020-01-16,2024-03-30,49,0,West Desireetown,620,298,88,1,222,1.0,222,1535,5,864,1,221.92,1,1,1,111,At Risk
2021-01-21,2022-07-23,69,0,West Isabella,195,32,16,2,457,1.0,228,548,2,841,2,456.9,1,1,1,111,At Risk
2022-10-24,2024-03-24,65,1,Youngland,120,51,27,12,7967,3.0,664,517,2,125,12,7966.79,5,3,3,533,Loyal Customers
2022-07-24,2023-12-29,55,1,West Tiffanybury,85,77,37,12,6562,2.0,547,523,2,192,12,6562.41,4,3,3,433,Others
2022-04-07,2022-12-30,25,1,Danielmouth,44,37,18,3,1259,3.0,420,267,1,572,3,1259.28,2,1,1,211,Others
2020-12-27,2023-02-03,39,1,Villashire,193,120,43,25,16760,,670,768,3,525,25,16760.29,2,5,5,255,Frequent Customers
2023-02-15,2023-06-25,35,1,Lake Ronald,17,13,9,20,9827,4.0,491,130,1,375,20,9826.51,3,4,4,344,Others
2021-04-11,2023-02-24,59,0,South Brandon,324,57,49,22,14766,1.0,671,684,2,534,22,14765.89,2,5,5,255,Frequent Customers
2023-02-09,2023-12-11,27,0,North Marvin,70,36,24,5,2700,,540,305,1,263,5,2699.68,4,1,1,411,Others
2022-09-27,2022-11-30,60,0,East Kyle,7,7,5,18,13038,1.0,724,64,1,583,18,13037.5,2,4,5,245,Big Spenders
2022-06-13,2023-10-22,27,1,East Jennifershire,92,38,4,17,9634,1.0,567,496,2,291,17,9633.98,4,4,4,444,Others
2021-12-30,2024-04-01,51,0,Debraview,363,99,55,22,13002,2.0,591,823,3,159,22,13002.29,4,5,5,455,Frequent Customers
2024-03-21,2024-04-04,25,0,West Thomasview,3,1,1,16,9591,,599,14,1,89,16,9590.67,5,4,4,544,Loyal Customers
2020-06-13,2023-09-25,63,1,Higginsborough,390,138,30,6,4144,2.0,691,1199,4,637,6,4143.6,2,1,2,212,Others
2021-07-31,2022-12-19,67,0,South Raymond,54,94,47,21,14645,3.0,697,506,2,578,21,14645.27,2,5,5,255,Frequent Customers
2022-03-19,2024-03-21,19,1,New Tara,19,33,72,23,10845,2.0,472,733,3,196,23,10844.539999999999,4,5,4,454,Frequent Customers
2021-03-10,2023-02-01,25,1,North Jenny,41,129,16,24,22340,1.0,931,693,2,625,24,22340.06,2,5,5,255,Frequent Customers
2021-01-20,2022-09-20,25,1,South Luis,188,17,27,13,5961,,459,608,2,707,13,5960.56,2,3,2,232,Others
2022-09-30,2023-04-01,48,0,South Mikeview,5,1,1,23,13401,1.0,583,183,1,466,23,13400.98,3,5,5,355,Frequent Customers
2020-01-16,2020-05-28,51,0,Port Victoria,27,9,6,19,8824,1.0,464,133,1,1500,19,8824.26,1,4,3,143,Others
2020-04-23,2022-11-04,30,0,Christineburgh,426,143,28,20,13326,1.0,666,925,3,638,20,13325.630000000001,2,4,5,245,Big Spenders
2021-02-26,2023-09-16,43,0,Kington,102,181,87,5,1509,1.0,302,932,3,499,5,1509.01,3,1,1,311,Others
2022-12-17,2023-04-17,59,1,New Loritown,40,15,9,16,7267,1.0,454,121,1,443,16,7266.5199999999995,3,4,3,343,Others
2022-05-06,2024-05-05,27,1,North Derekborough,131,93,11,1,1223,2.0,1223,730,2,156,1,1222.77,4,1,1,411,Others
2023-06-01,2024-02-11,64,1,East Georgeborough,82,8,17,3,1502,,501,255,1,259,3,1502.03,4,1,1,411,Others
2022-09-06,2023-02-16,24,0,Mirandatown,54,13,12,6,2825,,471,163,1,546,6,2824.62,2,1,1,211,Others
2021-05-04,2022-05-17,25,1,West Chrisburgh,162,62,25,13,6237,2.0,480,378,2,783,13,6236.99,2,3,3,233,Others
2023-10-13,2024-02-11,41,1,Porterview,13,22,6,24,9998,1.0,417,121,1,154,24,9997.96,4,5,4,454,Frequent Customers
2022-05-11,2023-12-16,52,1,Ryanmouth,44,8,22,9,6067,,674,584,2,207,9,6067.42,4,2,3,423,Others
2021-03-09,2021-04-02,36,0,North Carmenstad,8,2,1,24,13903,2.0,579,24,1,1187,24,13903.41,1,5,5,155,Frequent Customers
2021-01-02,2021-07-12,62,0,Port Caseyberg,73,19,18,2,619,,310,191,1,1201,2,619.4200000000001,1,1,1,111,At Risk
2023-09-01,2024-04-20,21,0,North Melissaton,24,43,13,6,2508,2.0,418,232,1,158,6,2508.0899999999997,4,1,1,411,Others
2023-02-13,2023-07-16,68,1,New Kimberly,42,17,5,4,2466,1.0,617,153,1,400,4,2466.4300000000003,3,1,1,311,Others
2020-03-10,2023-11-20,62,0,Mariachester,649,106,56,21,10881,1.0,518,1350,4,276,21,10880.61,4,5,4,454,Frequent Customers
2023-01-10,2023-07-11,51,0,Lake Stacystad,68,17,9,1,1015,1.0,1015,182,1,402,1,1014.94,3,1,1,311,Others
2021-02-25,2023-03-07,64,0,South Alexandraview,198,117,24,22,13666,,621,740,3,523,22,13665.95,2,5,5,255,Frequent Customers
2023-11-21,2024-04-18,18,1,Lake Kristine,64,16,8,9,5420,2.0,602,149,1,81,9,5419.5,5,2,2,522,Loyal Customers
2021-11-18,2022-01-25,63,1,Port Dustin,6,6,4,17,9495,1.0,559,68,1,891,17,9495.279999999999,1,4,4,144,Others
2021-01-27,2023-03-11,51,1,Nathanberg,25,61,70,25,13068,,523,773,3,600,25,13068.08,2,5,5,255,Frequent Customers
2020-07-19,2023-10-08,49,1,Fletcherstad,132,84,14,17,11341,1.0,667,1176,4,309,17,11341.21,3,4,4,344,Others
